TRADING SESSION ANALYSIS - NIFTY 50 (Local 5)
Generated,3/3/2026, 1:42:44 PM
Start Date,1/3/2022, 3:15:00 PM

PERFORMANCE SUMMARY
Total P&L,613476.80
Win Rate,42.9%
Winning Trades,147
Losing Trades,196
Avg Win,21861.49
Avg Loss,13266.14
Profit Factor,1.24

POSITION SUMMARY
ID,Direction,Entry Date/Time,Exit Date/Time,Entry Price,Exit Price,Qty,PnL,Duration (min),SL,Target,SL Hit,TP Hit,Trend Reversed,PnL at Reversal,Exit Reason,Category,LT Market,HT Market,Entry Pos,LLHH Pivot,Entry Sign,Align E(S),Align E(V),Align M(S),Align M(V),Notes,Screenshot (E),Screenshot (M)
1970-01-20T01:58:46.200Z,SELL,17494,416,NIFTY50 (Local 5m),0.00,17518,17446,NO,NO,YES,-4680.00,MANUAL,System,Bear-Trending-range,Range,on-MA,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T01:58:51.600Z,BUY,17519.5,416,NIFTY50 (Local 5m),-10608.00,,,NO,NO,YES,-4680.00,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T02:04:33.300Z,SELL,17975.6,476,NIFTY50 (Local 5m),0.00,17996.6,17933.6,NO,NO,YES,-16622.20,MANUAL,System,Range,Bull-Trend,on-MA,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T02:04:34.200Z,BUY,17924.7,476,NIFTY50 (Local 5m),24228.40,,,NO,NO,YES,-6741.90,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T02:04:36.300Z,SELL,17915.35,416,NIFTY50 (Local 5m),0.00,17939.35,17867.35,NO,NO,YES,-16622.20,MANUAL,System,Bear-Trend,Bull-Trend,gap,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T02:04:37.500Z,BUY,17966.85,416,NIFTY50 (Local 5m),-21424.00,,,NO,NO,YES,-6741.90,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T02:05:54.900Z,SELL,17970.4,208,NIFTY50 (Local 5m),0.00,18018.4,17874.4,NO,NO,YES,-16622.20,MANUAL,System,Bear-Trend,Range,on-MA,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T02:05:56.100Z,BUY,18005.65,208,NIFTY50 (Local 5m),-7332.00,17970.65,18075.65,NO,NO,YES,-6741.90,MANUAL,System,Range,Range,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T02:05:57.000Z,SELL,18012.95,434,NIFTY50 (Local 5m),0.00,18035.95,17966.95,NO,NO,YES,-16622.20,MANUAL,System,Range,Bull-Trend,gap-opposite,HH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T02:06:03.900Z,BUY,18051.25,434,NIFTY50 (Local 5m),-16622.20,,,NO,NO,YES,-16622.20,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T02:07:27.000Z,SELL,17857.95,588,NIFTY50 (Local 5m),0.00,17874.95,17823.95,NO,NO,YES,-12673.50,MANUAL,System,Range,Bear-Trend,gap-opposite,HH-LL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T02:07:27.300Z,BUY,17873.15,588,NIFTY50 (Local 5m),-8937.60,17848.15,17923.15,NO,NO,YES,-6741.90,MANUAL,System,Range,Range,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T02:07:27.900Z,SELL,17859.3,500,NIFTY50 (Local 5m),0.00,17879.3,17819.3,NO,NO,YES,-12673.50,MANUAL,System,Bull-Trend,Bear-Trend,gap-opposite,HH-HL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T02:07:28.500Z,BUY,17885.75,500,NIFTY50 (Local 5m),-13225.00,,,NO,NO,YES,-6741.90,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T02:07:30.900Z,SELL,17826.05,454,NIFTY50 (Local 5m),0.00,17848.05,17782.05,NO,NO,YES,-12673.50,MANUAL,System,Range,Bear-Trend,gap,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T02:07:38.100Z,BUY,17802.15,454,NIFTY50 (Local 5m),10850.60,17760.15,17886.15,NO,NO,YES,-6741.90,TIME_OVER,System,Range,Range,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T02:08:45.600Z,SELL,17718.1,588,NIFTY50 (Local 5m),0.00,17735.1,17684.1,NO,NO,YES,-12673.50,MANUAL,System,Bear-Trend,Bear-Trend,gap,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T02:08:47.400Z,BUY,17677.7,588,NIFTY50 (Local 5m),23755.20,,,NO,NO,YES,-6741.90,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T02:08:48.600Z,SELL,17688.25,714,NIFTY50 (Local 5m),0.00,17702.25,17660.25,NO,NO,YES,-12673.50,MANUAL,System,Bear-Trend,Bear-Trend,gap,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T02:08:49.500Z,BUY,17707.95,714,NIFTY50 (Local 5m),-14065.80,,,NO,NO,YES,-6741.90,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T02:16:01.800Z,SELL,17503.95,588,NIFTY50 (Local 5m),0.00,17520.95,17469.95,NO,NO,YES,-12673.50,MANUAL,System,Bear-Trend,Bear-Trend,gap,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T02:16:03.600Z,BUY,17521.25,588,NIFTY50 (Local 5m),-10172.40,,,NO,NO,YES,-6741.90,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T02:16:07.200Z,BUY,17512.65,312,NIFTY50 (Local 5m),0.00,17480.65,17576.65,NO,NO,YES,-6741.90,MANUAL,System,Bear-Trend,Bear-Trend,gap-opposite,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T02:16:09.000Z,SELL,17470.8,312,NIFTY50 (Local 5m),-13057.20,,,NO,NO,YES,-12673.50,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T02:16:10.800Z,SELL,17449.75,294,NIFTY50 (Local 5m),0.00,17483.75,17381.75,NO,NO,YES,-12673.50,MANUAL,System,Bear-Reversal,Bear-Trend,gap,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T02:16:11.700Z,BUY,17494.6,294,NIFTY50 (Local 5m),-13185.90,,,NO,NO,YES,-6741.90,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T02:24:43.200Z,SELL,17146.8,294,NIFTY50 (Local 5m),0.00,17180.8,17078.8,NO,NO,YES,-12673.50,MANUAL,System,Bear-Trend,Bear-Trend,on-MA,LH-LL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T02:24:46.200Z,BUY,17076.15,294,NIFTY50 (Local 5m),20771.10,,,NO,NO,YES,-6741.90,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T02:30:28.500Z,BUY,17304.45,384,NIFTY50 (Local 5m),0.00,17278.45,17356.45,NO,NO,YES,-6741.90,MANUAL,System,Bull-Trend,Range,on-MA,HH-HL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T02:30:32.400Z,SELL,17273.25,384,NIFTY50 (Local 5m),-11980.80,,,NO,NO,YES,-12673.50,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T02:30:33.300Z,SELL,17274,714,NIFTY50 (Local 5m),0.00,17288,17246,NO,NO,YES,-12673.50,MANUAL,System,Range,Range,on-MA,LH-LL,Reverse-H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T02:30:34.500Z,BUY,17299.75,714,NIFTY50 (Local 5m),-18385.50,,,NO,NO,YES,-6741.90,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T02:30:35.100Z,SELL,17269.2,243,NIFTY50 (Local 5m),0.00,17310.2,17187.2,NO,NO,YES,-12673.50,MANUAL,System,Bear-Trend,Bear-Trend,on-MA,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T02:30:38.100Z,BUY,17181.95,243,NIFTY50 (Local 5m),21201.75,,,NO,NO,YES,-6741.90,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T02:34:45.000Z,SELL,17003.55,243,NIFTY50 (Local 5m),0.00,17026.55,16957.55,NO,NO,YES,-12673.50,MANUAL,System,Bear-Trend,Bear-Trend,on-MA,LH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T02:34:49.200Z,BUY,16928.3,243,NIFTY50 (Local 5m),18285.75,,,NO,NO,YES,-6741.90,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T02:36:23.100Z,SELL,17130.3,277,NIFTY50 (Local 5m),0.00,17166.3,17058.3,NO,NO,YES,-12673.50,MANUAL,System,Range,Bull-Trend,on-MA,LH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T02:36:25.200Z,BUY,17176.25,277,NIFTY50 (Local 5m),-12728.15,,,NO,NO,YES,-6741.90,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T02:37:38.100Z,SELL,17055.75,714,NIFTY50 (Local 5m),0.00,17069.75,17027.75,NO,NO,YES,-12673.50,MANUAL,System,Bear-Trend,Bear-Trend,on-MA,LH-LL,H3/L3,Yes,Yes,Yes,Yes,"",
1970-01-20T02:37:39.000Z,BUY,17024.95,714,NIFTY50 (Local 5m),21991.20,,,NO,NO,YES,-6741.90,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T02:37:42.600Z,SELL,17029.9,526,NIFTY50 (Local 5m),0.00,17048.9,16991.9,NO,NO,YES,-12673.50,MANUAL,System,Bear-Trend,Bear-Trend,on-MA,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T02:37:43.800Z,BUY,16988.05,526,NIFTY50 (Local 5m),22013.10,,,NO,NO,YES,-6741.90,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T02:37:48.900Z,SELL,17040.45,416,NIFTY50 (Local 5m),0.00,17064.45,16992.45,NO,NO,YES,-12673.50,MANUAL,System,Bull-Trend,Bear-Trend,gap-opposite,LH-HL,H3/L3,Yes,Yes,Yes,Yes,"",
1970-01-20T02:37:50.400Z,BUY,17080.15,416,NIFTY50 (Local 5m),-16515.20,,,NO,NO,YES,-6741.90,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T02:39:15.000Z,BUY,17297.65,555,NIFTY50 (Local 5m),0.00,17279.65,17333.65,NO,NO,YES,-6741.90,MANUAL,System,Bull-Trend,Bull-Trend,gap,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T02:39:18.000Z,SELL,17261.65,555,NIFTY50 (Local 5m),-19980.00,,,NO,NO,YES,-12673.50,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T02:40:37.200Z,BUY,17364.25,666,NIFTY50 (Local 5m),0.00,17349.25,17394.25,NO,NO,YES,-6741.90,MANUAL,System,Bull-Trend,Bull-Trend,gap,LH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T02:40:40.200Z,SELL,17347.65,666,NIFTY50 (Local 5m),-11055.60,,,NO,NO,YES,-12673.50,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T02:47:38.100Z,SELL,17043.6,416,NIFTY50 (Local 5m),0.00,17067.6,16995.6,NO,NO,YES,-12673.50,MANUAL,System,Range,Range,on-MA,LH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T02:47:39.900Z,BUY,16978.75,416,NIFTY50 (Local 5m),26977.60,,,NO,NO,YES,-6741.90,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T02:47:45.300Z,SELL,16935.85,454,NIFTY50 (Local 5m),0.00,16957.85,16891.85,NO,NO,YES,-12673.50,MANUAL,System,Bear-Reversal,Bear-Trend,gap,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T02:47:47.400Z,BUY,16873.45,454,NIFTY50 (Local 5m),28329.60,,,NO,NO,YES,-6741.90,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T02:49:07.800Z,BUY,16911.35,322,NIFTY50 (Local 5m),0.00,16880.35,16973.35,NO,NO,YES,-6741.90,MANUAL,System,Bull-Trend,Bull-Trend,gap,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T02:49:10.200Z,SELL,16872.05,322,NIFTY50 (Local 5m),-12654.60,,,NO,NO,YES,-12673.50,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T02:49:11.700Z,SELL,16837.75,208,NIFTY50 (Local 5m),0.00,16885.75,16741.75,NO,NO,YES,-12673.50,MANUAL,System,Bear-Trend,Range,on-MA,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T02:49:13.800Z,BUY,16891.7,208,NIFTY50 (Local 5m),-11221.60,,,NO,NO,YES,-6741.90,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T02:49:18.900Z,SELL,16751.8,204,NIFTY50 (Local 5m),0.00,16800.8,16653.8,NO,NO,YES,-12673.50,MANUAL,System,Bear-Reversal,Bear-Trend,gap,LH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T02:49:23.700Z,BUY,16690.25,204,NIFTY50 (Local 5m),12556.20,16660.25,16750.25,NO,YES,YES,-6741.90,MANUAL,System,Range,Range,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T02:50:42.300Z,SELL,16372.4,294,NIFTY50 (Local 5m),0.00,16406.4,16304.4,NO,NO,YES,-12673.50,MANUAL,System,Bear-Trend,Bear-Trend,on-MA,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T02:50:43.500Z,BUY,16438.4,294,NIFTY50 (Local 5m),-19404.00,,,NO,NO,YES,-6741.90,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T02:55:02.700Z,SELL,16326.1,333,NIFTY50 (Local 5m),0.00,16356.1,16266.1,NO,NO,YES,-12673.50,MANUAL,System,Range,Range,on-MA,LH-LL,Reverse-H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T02:55:04.800Z,BUY,16253.7,333,NIFTY50 (Local 5m),24109.20,,,NO,NO,YES,-6741.90,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T02:56:20.100Z,BUY,16316.05,284,NIFTY50 (Local 5m),0.00,16282.849075830609,16388.350052626214,NO,NO,YES,-6741.90,MANUAL,System,Bull-Trend,Range,on-MA,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T02:56:21.600Z,SELL,16303.35,284,NIFTY50 (Local 5m),-3606.80,16329.35,16251.35,NO,NO,YES,-12673.50,MANUAL,System,Range,Range,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T02:57:50.100Z,SELL,16141.9,400,NIFTY 50 (Local 5),0.00,16166.9,16091.9,NO,NO,YES,-12673.50,MANUAL,System,Range,Bear-Trend,on-MA,HH-HL,H3/L3,Yes,Yes,Yes,Yes,"",
1970-01-20T02:57:52.800Z,BUY,16070,400,NIFTY 50 (Local 5),28760.00,,,NO,NO,YES,-6741.90,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T02:59:10.200Z,SELL,15874.35,263,NIFTY 50 (Local 5),0.00,15912.35,15798.35,NO,NO,YES,-12673.50,MANUAL,System,Bear-Trend,Bear-Trend,gap,LH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T02:59:11.400Z,BUY,15917.55,263,NIFTY 50 (Local 5),-11361.60,,,NO,NO,YES,-6741.90,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T02:59:15.900Z,SELL,15847.15,222,NIFTY 50 (Local 5),0.00,15892.15,15757.15,NO,NO,YES,-12673.50,MANUAL,System,Bear-Trend,Bear-Trend,on-MA,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T02:59:25.800Z,BUY,15741.4,222,NIFTY 50 (Local 5),23476.50,,,NO,NO,YES,-6741.90,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T03:00:43.800Z,SELL,16027,555,NIFTY 50 (Local 5),0.00,16045,15991,NO,NO,YES,-12673.50,MANUAL,System,Bull-Trend,Bull-Trend,gap-opposite,HH-HL,Reverse-H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T03:00:47.100Z,BUY,16049.75,555,NIFTY 50 (Local 5),-12626.25,,,NO,NO,YES,-6741.90,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T03:00:50.100Z,SELL,16023,312,NIFTY 50 (Local 5),0.00,16055,15959,NO,NO,YES,-12673.50,MANUAL,System,Range,Bull-Trend,on-MA,LH-HL,Reverse-H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T03:00:51.000Z,BUY,15935.95,312,NIFTY 50 (Local 5),27159.60,,,NO,NO,YES,-6741.90,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T03:04:57.900Z,SELL,15925.15,322,NIFTY 50 (Local 5),0.00,,15738.414563293578,NO,NO,YES,-12673.50,MANUAL,System,Bull-Trend,Range,gap-opposite,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T03:05:01.200Z,BUY,15860.2,322,NIFTY 50 (Local 5),20913.90,15825.2,15930.2,NO,NO,YES,-6741.90,MANUAL,System,Range,Range,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T03:06:30.000Z,BUY,16126,384,NIFTY 50 (Local 5),0.00,15903.604145581938,,NO,NO,YES,-6741.90,MANUAL,System,Bull-Trend,Bull-Trend,gap,LH-LL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T03:06:35.700Z,SELL,16180.2,384,NIFTY 50 (Local 5),20812.80,16206.2,16128.2,NO,NO,YES,-12673.50,MANUAL,System,Range,Range,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T03:07:50.100Z,BUY,16364.3,200,NIFTY 50 (Local 5),0.00,16314.3,16464.3,NO,NO,YES,-6741.90,MANUAL,System,Bull-Trend,Bull-Trend,on-MA,HH-LL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T03:07:56.100Z,SELL,16298.05,200,NIFTY 50 (Local 5),-13250.00,,,NO,NO,YES,-12673.50,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T03:07:59.100Z,SELL,16236.75,263,NIFTY 50 (Local 5),0.00,16274.75,16160.75,NO,NO,YES,-12673.50,MANUAL,System,Bear-Trend,Range,gap,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T03:08:00.600Z,BUY,16319.45,263,NIFTY 50 (Local 5),-21750.10,,,NO,NO,YES,-6741.90,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T03:09:21.000Z,SELL,15870.05,384,NIFTY 50 (Local 5),0.00,15896.05,15818.05,NO,NO,YES,-12673.50,MANUAL,System,Bear-Trend,Bear-Trend,gap,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T03:09:25.500Z,BUY,15812.8,384,NIFTY 50 (Local 5),21984.00,,,NO,NO,YES,-6741.90,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T03:09:29.100Z,SELL,15833.9,341,NIFTY 50 (Local 5),0.00,15862.423816852635,15774.666602539435,NO,NO,YES,-12673.50,MANUAL,System,Bear-Trend,Bear-Trend,on-MA,LH-HL,H3/L3,Yes,Yes,Yes,Yes,"",
1970-01-20T03:09:33.300Z,BUY,15805.05,341,NIFTY 50 (Local 5),9837.85,15778.05,15859.05,YES,NO,YES,-6741.90,TIME_OVER,System,Range,Range,gap,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T03:10:51.000Z,SELL,16164.25,400,NIFTY 50 (Local 5),0.00,16189.25,16114.25,NO,NO,YES,-12673.50,MANUAL,System,Range,Bull-Trend,gap-opposite,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T03:10:51.900Z,BUY,16203.45,400,NIFTY 50 (Local 5),-15680.00,,,NO,NO,YES,-6741.90,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T03:10:54.600Z,SELL,16201.7,322,NIFTY 50 (Local 5),0.00,16232.7,16139.7,NO,NO,YES,-12673.50,MANUAL,System,Bull-Trend,Bull-Trend,gap-opposite,LH-HL,Reverse-H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T03:10:58.500Z,BUY,16248.45,322,NIFTY 50 (Local 5),-15053.50,,,NO,NO,YES,-6741.90,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T03:15:06.600Z,BUY,16370.8,526,NIFTY 50 (Local 5),0.00,16351.8,16408.8,NO,NO,YES,-6741.90,MANUAL,System,Bull-Trend,Bull-Trend,gap,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T03:15:14.100Z,SELL,16336.05,526,NIFTY 50 (Local 5),-18278.50,,,NO,NO,YES,-12673.50,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T03:16:26.100Z,SELL,16142.55,196,NIFTY 50 (Local 5),0.00,16193.55,16040.55,NO,NO,YES,-12673.50,MANUAL,System,Bear-Trend,Bear-Trend,gap,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T03:16:32.400Z,BUY,16218,196,NIFTY 50 (Local 5),-14788.20,,,NO,NO,YES,-6741.90,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T03:16:39.900Z,SELL,16169.15,370,NIFTY 50 (Local 5),0.00,16196.15,16115.15,NO,NO,YES,-12673.50,MANUAL,System,Bear-Trend,Bear-Trend,on-MA,LH-HL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T03:16:42.000Z,BUY,16109.4,370,NIFTY 50 (Local 5),22107.50,,,NO,NO,YES,-6741.90,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T03:17:56.100Z,SELL,16139.45,555,NIFTY 50 (Local 5),0.00,16157.45,16103.45,NO,NO,YES,-12673.50,MANUAL,System,Range,Bear-Trend,on-MA,HH-HL,None,Yes,Yes,Yes,Yes,"",
1970-01-20T03:17:57.000Z,BUY,16163.75,555,NIFTY 50 (Local 5),-13486.50,,,NO,NO,YES,-6741.90,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T03:17:57.600Z,SELL,16130.5,256,NIFTY 50 (Local 5),0.00,16169.5,16052.5,NO,NO,YES,-12673.50,MANUAL,System,Range,Bear-Trend,on-MA,HH-HL,H3/L3,Yes,Yes,Yes,Yes,"",
1970-01-20T03:18:03.600Z,BUY,16041.75,256,NIFTY 50 (Local 5),22720.00,,,NO,NO,YES,-6741.90,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T03:19:17.400Z,SELL,16073,370,NIFTY 50 (Local 5),0.00,16100,16019,NO,NO,YES,-12673.50,MANUAL,System,Range,Range,gap-opposite,HH-LL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T03:19:20.700Z,BUY,15960.5,370,NIFTY 50 (Local 5),41625.00,,,NO,NO,YES,-6741.90,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T03:19:28.500Z,BUY,15962.5,354,NIFTY 50 (Local 5),0.00,15934.14072720277,16018.747595228933,NO,NO,YES,-6741.90,MANUAL,System,Range,Bear-Trend,on-MA,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T03:19:30.000Z,SELL,16068.3,354,NIFTY 50 (Local 5),37453.20,,,NO,NO,YES,-12673.50,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T03:20:52.200Z,SELL,16247.55,357,NIFTY 50 (Local 5),0.00,16275.55,16191.55,NO,NO,YES,-12673.50,MANUAL,System,Range,Bull-Trend,on-MA,LH-HL,Reverse-H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T03:20:54.000Z,BUY,16283.05,357,NIFTY 50 (Local 5),-12673.50,,,NO,NO,YES,-12673.50,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T03:25:10.800Z,BUY,16693.65,285,NIFTY 50 (Local 5),0.00,16658.65,16763.65,NO,NO,YES,-6741.90,MANUAL,System,Bull-Trend,Bull-Trend,gap,HH-HL,H2/L2,Yes,Yes,Yes,Yes,"",
1970-01-20T03:25:12.900Z,SELL,16645.65,285,NIFTY 50 (Local 5),-13680.00,,,NO,NO,YES,-10941.40,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T03:25:21.300Z,SELL,16627.75,370,NIFTY 50 (Local 5),0.00,16654.75,16573.75,NO,NO,YES,-10941.40,MANUAL,System,Bear-Trend,Bull-Trend,on-MA,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T03:25:21.900Z,BUY,16663.9,370,NIFTY 50 (Local 5),-13375.50,,,NO,NO,YES,-6741.90,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T03:26:46.200Z,SELL,16671.4,454,NIFTY 50 (Local 5),0.00,16693.4,16627.4,NO,NO,YES,-10941.40,MANUAL,System,Bull-Trend,Bull-Trend,gap-opposite,HH-HL,H3/L3,Yes,Yes,Yes,Yes,"",
1970-01-20T03:26:49.500Z,BUY,16611.8,454,NIFTY 50 (Local 5),27058.40,,,NO,NO,YES,-6741.90,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T03:29:31.200Z,SELL,16541.75,384,NIFTY 50 (Local 5),0.00,16567.75,16489.75,NO,NO,YES,-10941.40,MANUAL,System,Bull-Trend,Bull-Trend,gap-opposite,HH-HL,H3/L3,Yes,Yes,Yes,Yes,"",
1970-01-20T03:29:32.400Z,BUY,16568.7,384,NIFTY 50 (Local 5),-10348.80,,,NO,NO,YES,-6741.90,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T03:30:54.000Z,SELL,16726.1,434,NIFTY 50 (Local 5),0.00,16749.1,16680.1,NO,NO,YES,-10941.40,MANUAL,System,Range,Bull-Trend,on-MA,HH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T03:30:56.400Z,BUY,16756.15,434,NIFTY 50 (Local 5),-13041.70,,,NO,NO,YES,-6741.90,SL,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T03:31:02.100Z,SELL,16710.9,500,NIFTY 50 (Local 5),0.00,16730.9,16670.9,NO,NO,YES,-10941.40,MANUAL,System,Bear-Trend,Bull-Trend,on-MA,LH-LL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T03:31:06.000Z,BUY,16655.9,500,NIFTY 50 (Local 5),27500.00,,,NO,NO,YES,-6741.90,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T03:35:18.600Z,BUY,16554.6,434,NIFTY 50 (Local 5),0.00,16531.6,16600.6,NO,NO,YES,-6741.90,MANUAL,System,Bull-Trend,Bear-Trend,gap,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T03:35:23.700Z,SELL,16601.15,434,NIFTY 50 (Local 5),20202.70,,,NO,NO,YES,-10941.40,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T03:36:37.800Z,SELL,16423.35,434,NIFTY 50 (Local 5),0.00,16446.35,16377.349999999999,NO,NO,YES,-10941.40,MANUAL,System,Bear-Trend,Bear-Trend,gap,HH-HL,H1/L1,Yes,Yes,Yes,Yes,"",
1970-01-20T03:36:40.200Z,BUY,16373.95,434,NIFTY 50 (Local 5),21439.60,,,NO,NO,YES,-6741.90,TP,System,,,,,,No,No,Yes,Yes,"",
1970-01-20T03:36:43.800Z,SELL,16382.4,500,NIFTY 50 (Local 5),0.00,16402.4,16342.4,NO,NO,YES,-10941.40,MANUAL,System,Bear-Reversal,Bear-Trend,on-MA,HH-HL,H2/L2,Yes,Yes,Yes,Yes,"",
